district_id,organization_id,organization_type_id,intotal,year,month,week_of_month,weekday,hour,demand_id,demand_clean,time
49,3.0,3,50,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:27:27.880157
36,40.0,3,50,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:27:27.882710
39,40.0,3,10,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:27:27.960899
4,39.0,3,8,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:27:27.965961
8,2.0,3,40,1970,1,1,3,0,1,फसल बीमा,1970-01-01 00:27:28.138072
44,13.0,3,0,1970,1,1,3,0,0,फ़सल ख़राब/फसल अफलन,1970-01-01 00:27:28.139044
28,2.0,3,30,1970,1,1,3,0,11,मंडी व्यवस्था/खरीदी केन्द्,1970-01-01 00:27:28.142286
8,2.0,3,40,1970,1,1,3,0,1,फसल बीमा,1970-01-01 00:27:28.223137
28,2.0,3,40,1970,1,1,3,0,11,मंडी व्यवस्था/खरीदी केन्द्,1970-01-01 00:27:28.227504
51,5.0,3,50,1970,1,1,3,0,12,जमीनअधिग्रहण,1970-01-01 00:27:28.310830
1,40.0,3,25,1970,1,1,3,0,4,बिजली की समस्या,1970-01-01 00:27:28.313120
51,5.0,3,20,1970,1,1,3,0,12,जमीनअधिग्रहण,1970-01-01 00:27:28.394890
51,5.0,3,20,1970,1,1,3,0,12,जमीनअधिग्रहण,1970-01-01 00:27:28.394890
49,37.0,3,700,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:27:28.397471
49,37.0,3,700,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:27:28.397471
8,2.0,3,15,1970,1,1,3,0,1,फसल बीमा,1970-01-01 00:27:28.485214
43,2.0,3,0,1970,1,1,3,0,1,फसल बीमा,1970-01-01 00:27:28.487435
46,2.0,3,50,1970,1,1,3,0,1,फसल बीमा,1970-01-01 00:27:28.559204
46,2.0,3,50,1970,1,1,3,0,1,फसल बीमा,1970-01-01 00:27:28.559204
11,40.0,3,25,1970,1,1,3,0,1,फसल बीमा,1970-01-01 00:27:28.564228
6,25.0,3,45,1970,1,1,3,0,1,फसल बीमा,1970-01-01 00:27:28.566475
4,2.0,3,40,1970,1,1,3,0,1,फसल बीमा,1970-01-01 00:27:28.566622
4,2.0,3,40,1970,1,1,3,0,1,फसल बीमा,1970-01-01 00:27:28.566622
4,2.0,3,40,1970,1,1,3,0,1,फसल बीमा,1970-01-01 00:27:28.566622
20,40.0,3,60,1970,1,1,3,0,1,फसल बीमा,1970-01-01 00:27:28.567237
41,2.0,3,20,1970,1,1,3,0,0,फ़सल ख़राब/फसल अफलन,1970-01-01 00:27:28.567270
41,2.0,3,20,1970,1,1,3,0,1,फसल बीमा,1970-01-01 00:27:28.567270
41,2.0,3,20,1970,1,1,3,0,1,फसल बीमा,1970-01-01 00:27:28.567270
41,2.0,3,20,1970,1,1,3,0,0,फ़सल ख़राब/फसल अफलन,1970-01-01 00:27:28.567270
50,2.0,3,10,1970,1,1,3,0,1,फसल बीमा,1970-01-01 00:27:28.568094
39,2.0,3,30,1970,1,1,3,0,1,फसल बीमा,1970-01-01 00:27:28.568113
22,2.0,3,25,1970,1,1,3,0,1,फसल बीमा,1970-01-01 00:27:28.568414
31,2.0,3,12,1970,1,1,3,0,1,फसल बीमा,1970-01-01 00:27:28.568948
19,2.0,3,35,1970,1,1,3,0,1,फसल बीमा,1970-01-01 00:27:28.569192
19,22.0,3,0,1970,1,1,3,0,5,खाद की कमी: यूरिया(Urea) डीएपी(DAP)/काला बाजारी,1970-01-01 00:27:28.569954
28,2.0,3,50,1970,1,1,3,0,1,फसल बीमा,1970-01-01 00:27:28.569990
28,2.0,3,50,1970,1,1,3,0,11,मंडी व्यवस्था/खरीदी केन्द्,1970-01-01 00:27:28.569990
24,2.0,3,110,1970,1,1,3,0,0,फ़सल ख़राब/फसल अफलन,1970-01-01 00:27:28.570003
24,2.0,3,110,1970,1,1,3,0,0,फ़सल ख़राब/फसल अफलन,1970-01-01 00:27:28.570003
24,2.0,3,110,1970,1,1,3,0,0,फ़सल ख़राब/फसल अफलन,1970-01-01 00:27:28.570003
24,2.0,3,110,1970,1,1,3,0,0,फ़सल ख़राब/फसल अफलन,1970-01-01 00:27:28.570003
30,2.0,3,21,1970,1,1,3,0,1,फसल बीमा,1970-01-01 00:27:28.570188
30,2.0,3,21,1970,1,1,3,0,1,फसल बीमा,1970-01-01 00:27:28.570188
45,25.0,3,30,1970,1,1,3,0,1,फसल बीमा,1970-01-01 00:27:28.570215
45,25.0,3,30,1970,1,1,3,0,1,फसल बीमा,1970-01-01 00:27:28.570215
45,25.0,3,30,1970,1,1,3,0,1,फसल बीमा,1970-01-01 00:27:28.570215
43,2.0,3,0,1970,1,1,3,0,1,फसल बीमा,1970-01-01 00:27:28.570377
33,2.0,3,20,1970,1,1,3,0,1,फसल बीमा,1970-01-01 00:27:28.570423
44,2.0,3,70,1970,1,1,3,0,1,फसल बीमा,1970-01-01 00:27:28.570804
44,2.0,3,70,1970,1,1,3,0,1,फसल बीमा,1970-01-01 00:27:28.570804
44,2.0,3,70,1970,1,1,3,0,1,फसल बीमा,1970-01-01 00:27:28.570804
16,2.0,3,25,1970,1,1,3,0,1,फसल बीमा,1970-01-01 00:27:28.571057
29,2.0,3,40,1970,1,1,3,0,1,फसल बीमा,1970-01-01 00:27:28.571289
8,2.0,3,15,1970,1,1,3,0,1,फसल बीमा,1970-01-01 00:27:28.571300
8,2.0,3,15,1970,1,1,3,0,1,फसल बीमा,1970-01-01 00:27:28.571300
27,2.0,3,40,1970,1,1,3,0,1,फसल बीमा,1970-01-01 00:27:28.571314
27,20.0,3,10,1970,1,1,3,0,3,बिजली बिल,1970-01-01 00:27:28.571774
27,20.0,3,10,1970,1,1,3,0,7,नहरों का पानी/सिचाई समस्या,1970-01-01 00:27:28.571774
9,25.0,3,10,1970,1,1,3,0,1,फसल बीमा,1970-01-01 00:27:28.571988
9,25.0,3,10,1970,1,1,3,0,1,फसल बीमा,1970-01-01 00:27:28.571988
35,2.0,3,25,1970,1,1,3,0,1,फसल बीमा,1970-01-01 00:27:28.572344
2,2.0,3,30,1970,1,1,3,0,1,फसल बीमा,1970-01-01 00:27:28.573768
23,2.0,3,40,1970,1,1,3,0,1,फसल बीमा,1970-01-01 00:27:28.574394
21,2.0,3,40,1970,1,1,3,0,1,फसल बीमा,1970-01-01 00:27:28.575407
21,2.0,3,40,1970,1,1,3,0,1,फसल बीमा,1970-01-01 00:27:28.575407
5,2.0,3,4,1970,1,1,3,0,1,फसल बीमा,1970-01-01 00:27:28.575500
13,40.0,3,50,1970,1,1,3,0,1,फसल बीमा,1970-01-01 00:27:28.577370
15,7.0,3,10,1970,1,1,3,0,1,फसल बीमा,1970-01-01 00:27:28.585273
15,7.0,3,10,1970,1,1,3,0,1,फसल बीमा,1970-01-01 00:27:28.585273
51,2.0,3,25,1970,1,1,3,0,1,फसल बीमा,1970-01-01 00:27:28.651105
40,2.0,3,15,1970,1,1,3,0,0,फ़सल ख़राब/फसल अफलन,1970-01-01 00:27:28.659725
40,2.0,3,15,1970,1,1,3,0,1,फसल बीमा,1970-01-01 00:27:28.659725
36,40.0,3,30,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:27:28.665718
24,2.0,3,25,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:27:57.774708
5,13.0,3,30,1970,1,1,3,0,5,खाद की कमी: यूरिया(Urea) डीएपी(DAP)/काला बाजारी,1970-01-01 00:27:57.782121
49,13.0,3,15,1970,1,1,3,0,10,सहायता राशि/मुआवज़ा,1970-01-01 00:27:57.860879
24,2.0,3,25,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:27:57.944256
33,2.0,3,12,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:27:57.948469
33,2.0,3,12,1970,1,1,3,0,12,जमीनअधिग्रहण,1970-01-01 00:27:57.948469
35,40.0,3,20,1970,1,1,3,0,7,नहरों का पानी/सिचाई समस्या,1970-01-01 00:27:57.949408
35,40.0,3,20,1970,1,1,3,0,7,नहरों का पानी/सिचाई समस्या,1970-01-01 00:27:58.032544
35,40.0,3,20,1970,1,1,3,0,7,नहरों का पानी/सिचाई समस्या,1970-01-01 00:27:58.120557
25,40.0,3,50,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:27:58.121431
46,7.0,3,30,1970,1,1,3,0,0,फ़सल ख़राब/फसल अफलन,1970-01-01 00:27:58.203792
4,25.0,3,20,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:27:58.206035
4,25.0,3,20,1970,1,1,3,0,1,फसल बीमा,1970-01-01 00:27:58.206035
35,40.0,3,15,1970,1,1,3,0,7,नहरों का पानी/सिचाई समस्या,1970-01-01 00:27:58.206278
27,40.0,3,18,1970,1,1,3,0,0,फ़सल ख़राब/फसल अफलन,1970-01-01 00:27:58.213376
35,40.0,3,20,1970,1,1,3,0,7,नहरों का पानी/सिचाई समस्या,1970-01-01 00:27:58.292595
35,40.0,3,20,1970,1,1,3,0,7,नहरों का पानी/सिचाई समस्या,1970-01-01 00:27:58.378193
43,2.0,3,100,1970,1,1,3,0,0,फ़सल ख़राब/फसल अफलन,1970-01-01 00:27:58.385746
35,40.0,3,20,1970,1,1,3,0,7,नहरों का पानी/सिचाई समस्या,1970-01-01 00:27:58.466384
35,5.0,3,20,1970,1,1,3,0,7,नहरों का पानी/सिचाई समस्या,1970-01-01 00:27:58.550149
35,5.0,3,20,1970,1,1,3,0,7,नहरों का पानी/सिचाई समस्या,1970-01-01 00:27:58.551096
39,40.0,3,25,1970,1,1,3,0,0,फ़सल ख़राब/फसल अफलन,1970-01-01 00:27:58.720354
39,40.0,3,25,1970,1,1,3,0,0,फ़सल ख़राब/फसल अफलन,1970-01-01 00:27:58.720483
19,43.0,3,40,1970,1,1,3,0,4,बिजली की समस्या,1970-01-01 00:27:58.799026
8,40.0,3,30,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:27:58.807670
1,2.0,3,5,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:27:58.808339
44,13.0,3,10,1970,1,1,3,0,0,फ़सल ख़राब/फसल अफलन,1970-01-01 00:27:58.813195
19,43.0,3,0,1970,1,1,3,0,4,बिजली की समस्या,1970-01-01 00:27:58.894430
33,40.0,3,10,1970,1,1,3,0,7,नहरों का पानी/सिचाई समस्या,1970-01-01 00:27:58.896755
20,2.0,3,100,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:27:59.065135
24,2.0,3,40,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:27:59.070103
24,2.0,3,40,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:27:59.070103
24,2.0,3,40,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:27:59.070103
15,,2,60,1970,1,1,3,0,4,बिजली की समस्या,1970-01-01 00:27:59.078567
15,,3,60,1970,1,1,3,0,4,बिजली की समस्या,1970-01-01 00:27:59.078567
15,,4,60,1970,1,1,3,0,4,बिजली की समस्या,1970-01-01 00:27:59.078567
39,40.0,3,20,1970,1,1,3,0,0,फ़सल ख़राब/फसल अफलन,1970-01-01 00:27:59.157072
39,40.0,3,20,1970,1,1,3,0,10,सहायता राशि/मुआवज़ा,1970-01-01 00:27:59.157072
44,13.0,3,15,1970,1,1,3,0,0,फ़सल ख़राब/फसल अफलन,1970-01-01 00:27:59.237281
1,2.0,3,6,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:27:59.311813
46,2.0,3,20,1970,1,1,3,0,0,फ़सल ख़राब/फसल अफलन,1970-01-01 00:27:59.320153
39,3.0,3,40,1970,1,1,3,0,0,फ़सल ख़राब/फसल अफलन,1970-01-01 00:27:59.327489
39,13.0,3,30,1970,1,1,3,0,0,फ़सल ख़राब/फसल अफलन,1970-01-01 00:27:59.327561
27,2.0,3,30,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:27:59.327779
24,40.0,3,7,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:27:59.328811
24,40.0,3,7,1970,1,1,3,0,10,सहायता राशि/मुआवज़ा,1970-01-01 00:27:59.328811
24,40.0,3,7,1970,1,1,3,0,11,मंडी व्यवस्था/खरीदी केन्द्,1970-01-01 00:27:59.328811
36,40.0,3,0,1970,1,1,3,0,10,सहायता राशि/मुआवज़ा,1970-01-01 00:27:59.334484
36,40.0,3,0,1970,1,1,3,0,0,फ़सल ख़राब/फसल अफलन,1970-01-01 00:27:59.334484
6,2.0,3,12,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:27:59.418022
6,2.0,3,12,1970,1,1,3,0,10,सहायता राशि/मुआवज़ा,1970-01-01 00:27:59.418022
6,2.0,3,25,1970,1,1,3,0,10,सहायता राशि/मुआवज़ा,1970-01-01 00:27:59.418080
21,,3,50,1970,1,1,3,0,0,फ़सल ख़राब/फसल अफलन,1970-01-01 00:27:59.427563
49,40.0,3,700,1970,1,1,3,0,6,बीज की समस्या,1970-01-01 00:27:59.501100
49,40.0,3,700,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:27:59.501100
29,39.0,3,15,1970,1,1,3,0,10,सहायता राशि/मुआवज़ा,1970-01-01 00:27:59.505310
33,40.0,3,150,1970,1,1,3,0,4,बिजली की समस्या,1970-01-01 00:27:59.585739
27,2.0,3,20,1970,1,1,3,0,10,सहायता राशि/मुआवज़ा,1970-01-01 00:27:59.586272
30,21.0,3,8,1970,1,1,3,0,0,फ़सल ख़राब/फसल अफलन,1970-01-01 00:27:59.673355
30,21.0,3,8,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:27:59.673355
6,39.0,3,23,1970,1,1,3,0,0,फ़सल ख़राब/फसल अफलन,1970-01-01 00:27:59.933792
6,39.0,3,23,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:27:59.933792
16,40.0,3,25,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:27:59.942377
20,7.0,3,200,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:28:00.014209
39,40.0,3,20,1970,1,1,3,0,3,बिजली बिल,1970-01-01 00:28:00.018165
39,40.0,3,20,1970,1,1,3,0,1,फसल बीमा,1970-01-01 00:28:00.018165
39,40.0,3,20,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:28:00.192738
39,40.0,3,20,1970,1,1,3,0,4,बिजली की समस्या,1970-01-01 00:28:00.192738
39,40.0,3,20,1970,1,1,3,0,3,बिजली बिल,1970-01-01 00:28:00.192738
39,40.0,3,20,1970,1,1,3,0,7,नहरों का पानी/सिचाई समस्या,1970-01-01 00:28:00.192738
39,40.0,3,25,1970,1,1,3,0,3,बिजली बिल,1970-01-01 00:28:00.278776
39,40.0,3,25,1970,1,1,3,0,7,नहरों का पानी/सिचाई समस्या,1970-01-01 00:28:00.278776
39,40.0,3,25,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:28:00.278776
39,40.0,3,25,1970,1,1,3,0,4,बिजली की समस्या,1970-01-01 00:28:00.278776
18,40.0,3,10,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:28:29.310045
9,2.0,3,15,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:28:29.490573
9,2.0,3,15,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:28:29.490573
27,1.0,3,40,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:28:29.653470
48,0.0,3,130,1970,1,1,3,0,0,फ़सल ख़राब/फसल अफलन,1970-01-01 00:28:29.654396
48,0.0,3,130,1970,1,1,3,0,1,फसल बीमा,1970-01-01 00:28:29.654396
9,2.0,3,25,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:28:29.657936
9,2.0,3,25,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:28:29.657936
44,2.0,3,50,1970,1,1,3,0,0,फ़सल ख़राब/फसल अफलन,1970-01-01 00:28:29.740547
44,2.0,3,50,1970,1,1,3,0,10,सहायता राशि/मुआवज़ा,1970-01-01 00:28:29.740547
36,40.0,3,50,1970,1,1,3,0,7,नहरों का पानी/सिचाई समस्या,1970-01-01 00:28:30.430809
36,40.0,3,50,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:28:30.430809
41,37.0,3,25,1970,1,1,3,0,0,फ़सल ख़राब/फसल अफलन,1970-01-01 00:28:30.599720
49,40.0,3,5,1970,1,1,3,0,12,जमीनअधिग्रहण,1970-01-01 00:28:30.602851
49,40.0,3,5,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:28:30.602851
44,13.0,3,10,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:28:30.605355
44,7.0,3,10,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:28:30.606499
16,40.0,3,12,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:28:30.677906
49,40.0,3,20,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:28:30.776320
49,40.0,3,60,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:28:30.862088
49,40.0,3,20,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:28:30.949388
21,4.0,3,15,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:28:31.202851
36,40.0,3,50,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:28:31.300146
36,40.0,3,50,1970,1,1,3,0,9,किसानों द्वारा आत्महत्या/आत्महत्या का प्रयास,1970-01-01 00:28:31.300146
43,13.0,3,50,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:28:31.643103
43,13.0,3,50,1970,1,1,3,0,11,मंडी व्यवस्था/खरीदी केन्द्,1970-01-01 00:28:31.643103
43,2.0,3,15,1970,1,1,3,0,11,मंडी व्यवस्था/खरीदी केन्द्,1970-01-01 00:28:31.725278
19,40.0,3,0,1970,1,1,3,0,7,नहरों का पानी/सिचाई समस्या,1970-01-01 00:28:31.805913
